hg,56224,1420,1
hg,18196,1420,1
hg,44280,1420,1
hg,898,1420,1
hg,692,1420,1
hg,52944,1420,1
hg,33239,1420,2
hg,63784,1420,1
hg,40250,1420,1
hg,19720,1420,1
hg,7268,1420,4
hg,2340,1420,1
hg,56446,1420,1
hg,17314,1420,1
hg,55755,1420,1
hg,51544,1420,2
hg,46176,1420,1
hg,45252,1420,1
hg,40766,1420,1
hg,56064,1420,1
hg,6230,1420,3
hg,20364,1420,2
hg,53260,1420,1
mm,114432,1471,1
mm,116636,1471,2
mm,119933,1376,5
mm,80434,1433,1
hg,30110,1433,1
mm,119935,1433,1
mm,106676,1433,1
mm,104969,1433,1
mm,119462,1433,5
mm,99098,1433,3
hg,42306,1433,1
mm,112996,1433,1
mm,114746,1433,7
mm,78104,1433,2
mm,102309,1433,1
mm,80568,1433,1
mm,84355,1433,9
hg,35656,1472,2
mm,119122,1379,2
mm,118534,1379,1
hg,664,1473,1
hg,50921,1394,2
hg,2494,1394,2
hg,13698,1394,1
hg,7224,1394,1
hg,43204,1449,1
hg,27247,1449,3
hg,58933,1449,2
hg,27501,1449,1
hg,23084,1449,1
hg,21433,1449,1
hg,56480,1449,1
hg,7168,1449,1
hg,55066,1449,1
hg,57139,1449,1
hg,14936,1449,1
hg,56494,1454,1
hg,64520,1468,1
mm,119933,1418,2
hg,27794,1402,3
hg,40018,1402,1
hg,23110,1402,2
hg,19595,1402,1
hg,60918,1402,5
hg,12718,1400,2
hg,16500,1441,1
hg,33084,1406,1
mm,112209,1401,1
hg,60510,1415,1
hg,20144,1442,2
hg,40882,1403,1
mm,100612,1444,1
hg,47884,1461,6
hg,2436,1407,2
hg,14240,1407,2
hg,60590,1407,1
hg,6244,1407,2
hg,44608,1407,2
hg,46255,1407,1
hg,45986,1417,3
mm,100709,1429,1
hg,38766,1384,2
mm,79668,1414,1
hg,64364,1422,1
mm,119933,1465,1
mm,115508,1465,2
mm,91622,1465,1
hg,37985,1464,1
mm,78561,1398,2
hg,22236,1430,1
hg,56272,1421,1
hg,25356,1421,1
hg,49722,1421,1
hg,7358,1421,1
hg,29008,1421,1
hg,30638,1421,3
hg,59481,1421,2
hg,55930,1421,1
hg,24079,1421,1
hg,20660,1421,1
mm,98316,1421,1
hg,29800,1421,3
hg,25544,1421,1
hg,12334,1421,1
hg,59652,1421,1
hg,13004,1421,1
hg,16424,1421,2
hg,9020,1421,1
hg,54888,1421,1
hg,62259,1421,2
hg,17510,1421,2
hg,46056,1421,1
hg,39208,1421,3
hg,2754,1421,1
mm,79782,1421,1
hg,13816,1421,3
hg,25706,1421,1
hg,26702,1421,3
hg,2284,1421,1
mm,110474,1421,1
mm,90570,1421,1
hg,5036,1421,1
hg,6119,1421,3
hg,43866,1421,2
hg,12518,1421,1
hg,26838,1421,1
hg,35768,1421,1
hg,12861,1421,1
hg,7628,1421,2
mm,94538,1421,1
hg,15112,1425,1
mm,79730,1456,1
hg,44568,1389,1
hg,9966,1510,1
hg,47448,1510,1
hg,37574,1510,1
hg,17016,1510,1
hg,17762,1510,3
hg,53642,1515,2
hg,31362,1497,1
hg,31364,1497,1
mm,75960,1521,1
hg,32440,1530,1
hg,41494,1530,1
hg,9538,1530,1
hg,9391,1493,1
hg,11694,1496,2
hg,32629,1480,2
hg,40128,1490,1
hg,44465,1487,1
hg,41816,1487,2
hg,4834,1487,1
hg,45308,1487,1
hg,36139,1491,3
hg,49036,1499,1
mm,80876,1511,5
hg,45618,1522,2
hg,60075,1525,3
hg,6048,1525,1
hg,44159,1536,2
hg,44358,1479,1
hg,38572,1478,1
hg,35568,1547,1
hg,53258,1547,1
mm,99098,1533,1
mm,79744,1512,6
mm,101324,1512,1
mm,112681,1512,1
mm,106382,1512,1
mm,78061,1512,1
mm,94584,1512,1
mm,68930,1512,1
mm,78100,1512,1
mm,111642,1512,1
mm,65684,1512,1
mm,91147,1512,1
mm,82761,1509,1
hg,52816,1505,2
hg,46012,1503,1
mm,75662,1488,1
mm,69548,1488,2
mm,98356,1488,1
mm,119122,1488,1
mm,66700,1488,1
hg,28022,1488,2
mm,79988,1488,1
mm,81241,1488,1
mm,68962,1488,1
mm,87982,1488,3
mm,114728,1488,1
hg,4715,1532,1
hg,24754,1537,4
hg,55194,1516,1
hg,26700,1516,6
hg,57684,1516,1
hg,33978,1540,1
hg,57509,1514,2
hg,54848,1514,1
hg,12310,1514,1
hg,22038,1514,2
hg,19065,1514,1
hg,47852,1514,1
hg,57225,1514,1
hg,24097,1514,3
hg,14830,1514,1
hg,48092,1514,1
hg,31068,1514,1
hg,12586,1514,1
hg,15648,1514,1
hg,57924,1514,1
hg,58596,1514,1
hg,34832,1514,1
hg,25558,1514,1
hg,54912,1514,1
mm,114858,1523,1
mm,111674,1523,1
mm,67140,1523,1
mm,110150,1523,1
hg,27440,1523,1
mm,110232,1523,1
mm,93865,1523,1
mm,109326,1523,1
hg,42048,1523,1
mm,75970,1523,1
hg,13502,1523,1
hg,27501,1519,4
mm,72072,1538,1
mm,87268,1538,1
mm,97613,1538,1
mm,95878,1538,1
hg,22246,1538,1
hg,52015,1489,3
hg,44743,1526,1
mm,72574,1526,2
hg,53211,1526,1
hg,17300,1526,2
hg,33129,1526,1
hg,59176,1526,2
hg,41044,1526,1
hg,348,1526,1
mm,94290,1542,1
hg,42889,1495,1
mm,72238,1541,1
hg,7358,1543,1
hg,11016,1543,2
hg,50696,1502,4
hg,43492,1498,1
mm,85690,1528,3
hg,35448,1507,1
hg,56850,1548,1
hg,27826,1548,2
hg,43012,1548,2
hg,24746,1548,2
hg,53832,1548,1
mm,79744,1548,4
hg,47442,1548,1
hg,57272,1548,1
hg,27440,1548,1
hg,11990,1548,1
hg,31895,1548,1
hg,65403,1548,1
mm,66496,1548,1
hg,14668,1548,2
hg,41086,1483,1
mm,99300,1618,1
mm,66967,1618,1
mm,95774,1618,1
mm,95694,1618,1
hg,6880,1618,1
mm,71306,1618,1
mm,80113,1618,1
mm,87518,1618,2
mm,105110,1618,1
mm,79926,1618,2
mm,104055,1618,1
mm,119257,1618,1
hg,9852,1602,1
mm,108498,1556,3
hg,46436,1565,1
hg,4108,1565,1
hg,63984,1565,4
mm,85320,1586,3
hg,20084,1586,1
hg,21496,1586,1
hg,64904,1586,1
hg,56508,1586,1
hg,3977,1586,2
hg,5802,1586,1
hg,14240,1586,1
hg,17462,1586,2
hg,30340,1570,1
mm,89832,1634,1
mm,78990,1634,1
mm,77950,1634,2
mm,119646,1634,1
mm,91409,1634,1
mm,109492,1634,1
hg,41986,1634,1
mm,93730,1634,1
mm,79738,1634,1
mm,97079,1634,2
mm,114326,1634,1
mm,107146,1634,1
mm,86148,1634,1
mm,70016,1634,1
mm,118696,1634,1
mm,94538,1634,1
hg,43204,1660,1
hg,5139,1660,1
hg,15700,1660,1
hg,556,1660,1
mm,70000,1660,2
hg,30459,1660,1
hg,30522,1660,1
hg,20566,1660,1
hg,11154,1660,1
hg,65411,1660,1
hg,45617,1660,1
hg,56286,1660,1
mm,78462,1660,1
hg,15634,1660,1
hg,12718,1660,1
hg,49347,1660,6
hg,40830,1660,3
hg,36879,1660,1
hg,24862,1660,1
hg,64839,1660,3
hg,27087,1660,1
hg,63684,1660,1
hg,9852,1660,2
hg,42828,1660,1
hg,9804,1660,1
hg,15256,1660,2
hg,50041,1660,1
hg,21720,1660,2
hg,45744,1660,2
hg,1806,1660,1
hg,50471,1660,1
hg,12331,1660,2
hg,7398,1660,2
hg,65417,1660,2
hg,22924,1660,1
hg,20690,1660,1
hg,12975,1660,1
hg,5036,1660,1
hg,64840,1660,4
hg,57558,1660,1
hg,7316,1660,1
hg,19161,1660,1
hg,41782,1660,1
hg,45224,1660,1
hg,42452,1660,1
hg,30870,1660,1
hg,10056,1660,4
hg,13271,1660,6
hg,3436,1660,1
hg,7854,1559,1
hg,57933,1607,1
hg,28281,1607,1
hg,121,1607,1
hg,6718,1607,4
hg,49800,1607,1
hg,33390,1607,1
hg,65399,1607,3
hg,23782,1607,1
hg,7608,1654,2
mm,119933,1625,1
hg,63838,1568,1
hg,24412,1568,10
hg,11182,1647,1
hg,7282,1617,5
hg,14938,1617,1
hg,12422,1610,1
hg,18582,1610,1
hg,28054,1610,3
hg,44396,1627,1
mm,101846,1554,2
hg,53108,1566,1
hg,37522,1552,1
hg,31686,1642,1
hg,19168,1642,1
hg,30886,1649,1
hg,50918,1598,1
hg,47116,1592,1
hg,15872,1575,1
hg,54988,1661,1
mm,76425,1555,1
mm,109864,1555,1
mm,118536,1555,1
hg,40496,1553,1
hg,64512,1594,1
hg,1582,1662,1
mm,67837,1639,2
hg,51634,1579,1
hg,62378,1645,1
hg,31497,1645,1
hg,64554,1576,1
hg,24926,1623,4
hg,56494,1581,1
hg,64966,1666,1
hg,45858,1669,1
hg,11810,1596,1
mm,96734,1596,1
mm,119132,1596,4
hg,59496,1596,1
hg,27261,1599,1
hg,53124,1631,4
hg,24254,1585,1
hg,15700,1585,2
hg,4995,1585,1
hg,7168,1585,1
hg,22424,1637,1
mm,112494,1564,1
hg,7161,1587,2
hg,16560,1595,3
hg,30956,1640,5
hg,44432,1562,1
hg,490,1638,1
hg,52592,1638,1
hg,25032,1638,1
hg,53384,1638,1
hg,20744,1638,1
hg,15634,1638,1
hg,52798,1638,9
hg,22900,1638,1
hg,47588,1638,1
hg,6176,1638,1
hg,63689,1638,1
hg,6886,1601,1
hg,64698,1601,1
hg,18265,1601,1
hg,34704,1558,1
hg,45810,1629,1
hg,42828,1629,2
hg,40168,1580,3
hg,11621,1606,3
mm,112508,1628,3
mm,102276,1628,1
mm,72680,1628,1
mm,94592,1628,1
mm,68342,1628,1
mm,66104,1628,3
mm,115510,1628,1
mm,101242,1628,1
mm,108372,1628,1
mm,107274,1628,1
mm,87766,1628,1
mm,88724,1628,3
mm,118586,1628,2
mm,76883,1628,2
mm,77000,1628,1
hg,38309,1652,1
hg,50050,1652,1
hg,3314,1574,3
hg,40146,1630,1
hg,31500,1630,1
hg,47256,1650,2
hg,1934,1603,1
hg,41070,1632,2
hg,39651,1608,1
mm,116578,1655,7
hg,20361,1573,2
hg,51050,1573,3
hg,42090,1614,1
mm,103614,1653,1
hg,27616,1656,2
hg,5802,1675,1
hg,18266,1578,1
mm,111095,1626,1
hg,51496,1588,1
hg,35732,1591,2
hg,40074,1657,3
hg,28864,1577,1
hg,30866,1577,1
hg,65407,1577,1
hg,20566,1577,1
hg,56514,1577,1
hg,1931,1577,1
hg,1599,1577,1
hg,12452,1577,3
hg,7550,1577,1
hg,51490,1577,1
hg,23699,1577,1
hg,37248,1577,1
hg,10860,1577,1
hg,58221,1577,1
hg,50529,1577,1
hg,2836,1577,1
hg,63562,1577,1
hg,36090,1577,1
hg,44272,1577,1
hg,23266,1577,4
hg,49074,1577,2
hg,59731,1577,1
hg,65403,1577,1
hg,57936,1563,1
hg,10590,1551,2
hg,11859,1551,1
mm,107082,1616,4
mm,107117,1616,1
mm,91332,1616,1
mm,100814,1612,3
hg,54784,1560,1
hg,49820,1560,1
hg,58532,1560,2
hg,32542,1560,2
hg,18466,1560,1
hg,25034,1737,4
hg,9016,1737,1
hg,33883,1719,2
hg,9180,1707,1
mm,71384,1724,2
mm,91378,1724,2
mm,81866,1724,1
hg,49185,1767,1
hg,34212,1767,1
hg,976,1767,2
hg,35480,1767,2
hg,59915,1767,1
hg,10755,1767,1
hg,61668,1767,1
hg,16496,1767,1
hg,39328,1767,1
hg,63126,1767,3
hg,1232,1767,1
hg,35690,1767,1
hg,15050,1767,1
hg,26188,1767,3
hg,27504,1767,1
hg,54588,1767,1
hg,34266,1767,1
hg,8972,1767,1
hg,20594,1767,1
hg,38658,1767,1
hg,33044,1767,1
hg,23412,1742,1
mm,120754,1691,1
mm,100612,1691,3
hg,15368,1687,1
hg,12012,1679,6
hg,19004,1751,1
mm,119933,1763,4
hg,27501,1689,6
hg,46460,1689,2
hg,27106,1733,2
mm,80114,1704,2
hg,61872,1727,1
hg,19174,1727,1
hg,35368,1688,1
hg,61135,1748,1
mm,110136,1779,1
mm,85880,1745,3
hg,45600,1771,1
hg,49718,1771,1
hg,55410,1771,2
hg,48438,1772,3
mm,102872,1678,1
hg,31400,1678,1
hg,12334,1700,2
hg,44016,1768,1
mm,87848,1723,1
hg,5395,1773,1
hg,16310,1773,1
hg,38640,1773,1
hg,14528,1773,1
hg,14400,1773,1
hg,58681,1773,1
hg,8062,1773,1
hg,29330,1773,1
hg,2740,1773,1
hg,50079,1773,2
hg,34300,1773,2
hg,61509,1773,1
hg,17866,1773,4
hg,1036,1773,1
hg,29132,1773,1
hg,43194,1773,1
hg,61272,1773,2
hg,65078,1773,2
hg,56030,1773,1
hg,54255,1773,5
hg,45938,1773,1
hg,57502,1773,1
hg,18452,1773,1
hg,6522,1773,1
hg,61091,1773,1
hg,27501,1773,2
hg,13466,1773,2
hg,20790,1773,1
hg,1864,1773,1
hg,49172,1773,1
hg,21856,1773,1
hg,1866,1773,1
hg,30942,1773,1
hg,25088,1773,2
hg,11034,1773,3
hg,24750,1773,1
hg,25632,1773,1
hg,8988,1773,1
hg,49018,1773,1
hg,38841,1773,1
hg,12158,1773,3
hg,37274,1773,4
hg,54960,1773,1
hg,57988,1773,1
hg,30455,1773,2
hg,8349,1773,1
hg,916,1773,1
hg,5131,1773,4
hg,5672,1773,1
hg,18934,1773,1
hg,54622,1773,6
hg,14398,1773,2
mm,96600,1773,1
hg,38002,1773,1
hg,3150,1773,1
hg,33390,1773,2
hg,39168,1773,1
hg,51360,1773,1
hg,9696,1773,4
hg,2276,1773,1
hg,34950,1773,1
hg,9330,1773,2
hg,41054,1773,1
hg,34818,1773,1
hg,50136,1773,2
hg,6087,1773,1
hg,32800,1773,1
hg,25440,1773,2
hg,7168,1773,1
hg,23306,1773,1
hg,63986,1773,1
hg,12764,1773,1
hg,64966,1773,2
hg,57772,1773,1
hg,18230,1773,1
hg,6880,1773,1
hg,9554,1773,3
hg,39652,1773,1
hg,27499,1773,1
hg,21064,1773,3
hg,58752,1773,1
hg,4814,1773,2
hg,25050,1773,1
hg,32224,1773,2
hg,9510,1773,3
hg,13606,1773,2
hg,16732,1773,2
hg,51391,1773,1
hg,10418,1773,1
hg,59448,1773,1
hg,64095,1773,2
hg,54736,1715,2
hg,64104,1770,1
hg,12200,1770,5
hg,15164,1709,1
hg,5574,1709,1
hg,12482,1709,1
hg,45769,1709,1
hg,5708,1706,2
hg,2971,1738,1
hg,9294,1753,1
mm,97406,1684,2
hg,22215,1716,2
hg,12618,1747,1
hg,52571,1778,1
hg,57216,1778,1
hg,42653,1778,1
hg,8678,1778,1
mm,71558,1778,1
hg,47900,1778,1
hg,43144,1778,3
hg,25804,1778,1
hg,27808,1778,1
hg,35234,1778,2
hg,10458,1778,1
hg,8004,1778,2
hg,13167,1778,1
hg,14733,1778,2
mm,75970,1778,1
hg,31297,1721,2
hg,13054,1741,4
hg,25219,1741,1
hg,40882,1712,1
hg,51235,1702,1
hg,19952,1702,4
hg,26682,1702,1
hg,54912,1749,4
hg,15569,1775,1
hg,55504,1775,1
hg,42663,1775,2
hg,7533,1775,1
hg,20718,1775,1
hg,18910,1775,3
hg,44279,1761,2
hg,29198,1761,1
mm,107182,1774,1
mm,110034,1774,3
mm,71238,1774,1
mm,100210,1774,1
mm,74312,1774,1
mm,94560,1774,1
mm,84015,1774,1
mm,80296,1774,1
mm,113884,1774,1
mm,103956,1774,1
mm,65594,1774,1
mm,69102,1774,3
mm,75206,1774,1
mm,118684,1774,1
mm,78374,1774,1
hg,2842,1743,1
hg,23184,1734,2
hg,31209,1722,3
hg,7996,1777,1
hg,30320,1736,1
mm,66050,1765,1
hg,54399,1696,1
mm,109516,1705,1
mm,111158,1705,1
hg,59832,1730,1
hg,51634,1730,3
mm,107457,1762,1
hg,10060,1717,4
hg,56223,1717,4
hg,4096,1718,3
hg,25356,1718,1
hg,35094,1718,3
hg,48274,1718,1
hg,54071,1718,1
hg,61458,1718,1
hg,56472,1718,1
hg,34030,1718,3
hg,18110,1718,1
hg,1234,1718,1
hg,54281,1729,1
hg,4765,1699,2
mm,69821,1693,2
mm,111864,1780,1
hg,12202,1776,1
hg,39297,1676,1
hg,30390,1682,1
hg,64102,1833,1
hg,33606,1833,4
hg,50964,1833,1
hg,13190,1833,2
hg,33698,1806,10
hg,53642,1806,1
hg,27468,1806,2
hg,7534,1794,1
hg,6686,1794,1
hg,22120,1794,1
hg,190,1794,2
hg,10513,1794,2
hg,19260,1794,1
hg,2698,1794,2
hg,22956,1794,1
hg,37264,1794,3
hg,54045,1794,1
hg,44354,1794,4
hg,58314,1794,1
hg,3130,1794,1
hg,48516,1794,1
hg,12334,1794,1
hg,57886,1794,6
hg,41290,1794,1
hg,24704,1794,1
hg,11624,1794,2
hg,29880,1794,1
hg,8302,1794,1
hg,3302,1794,1
hg,15472,1794,4
hg,12096,1794,3
hg,16510,1794,2
hg,966,1794,1
hg,484,1794,1
hg,27920,1794,1
hg,7868,1794,1
hg,61480,1794,1
hg,47697,1842,1
hg,48426,1785,3
hg,20458,1793,1
hg,48330,1821,2
hg,44250,1790,2
hg,19690,1790,1
hg,65413,1848,1
hg,54511,1795,3
hg,6088,1828,1
hg,44325,1828,5
hg,65374,1828,1
hg,44116,1839,1
hg,62598,1839,4
mm,108086,1839,1
hg,45308,1839,1
hg,24718,1839,1
hg,27758,1839,1
mm,100730,1839,1
hg,10060,1839,1
hg,22592,1839,1
hg,13702,1839,1
hg,58216,1839,1
hg,30316,1839,4
hg,2206,1839,2
hg,2434,1839,2
hg,51406,1839,1
hg,28116,1839,1
hg,47056,1839,2
hg,52203,1839,5
hg,52046,1839,2
hg,36379,1839,1
hg,45938,1839,1
hg,13847,1839,1
hg,56248,1839,1
hg,42391,1839,2
hg,58403,1839,1
hg,7528,1839,1
hg,21494,1839,1
hg,7580,1839,1
hg,35690,1839,1
mm,66730,1839,1
hg,24038,1839,2
hg,8600,1839,2
hg,41964,1839,1
hg,30004,1839,1
hg,21393,1839,2
hg,65399,1839,3
hg,41710,1839,1
hg,12096,1839,1
hg,63504,1839,1
hg,55745,1839,2
mm,72182,1839,1
hg,25575,1839,2
hg,37796,1839,4
hg,48064,1839,2
hg,15250,1839,1
hg,41120,1839,1
hg,11268,1839,1
mm,65652,1839,1
hg,44310,1839,1
hg,42328,1839,2
hg,63778,1840,2
mm,86222,1816,5
hg,57458,1853,1
hg,29764,1853,2
hg,35802,1853,1
hg,22100,1853,1
hg,58328,1853,2
hg,58316,1853,1
hg,45726,1853,1
hg,22479,1853,1
hg,6236,1853,1
hg,55066,1853,2
hg,13664,1853,2
hg,17746,1853,1
hg,12050,1853,2
hg,54912,1853,1
hg,7242,1846,2
hg,58531,1838,1
hg,25862,1838,1
hg,48802,1783,1
hg,49701,1822,1
mm,113195,1822,1
mm,105021,1822,2
mm,113018,1822,3
mm,121317,1822,1
hg,5807,1850,2
mm,119933,1837,8
mm,106708,1820,1
hg,2652,1854,3
hg,31500,1809,1
hg,8026,1791,1
mm,95835,1825,2
hg,32796,1811,1
hg,12826,1805,1
hg,22598,1800,1
hg,12996,1800,2
hg,59135,1843,7
hg,14399,1832,1
hg,9668,1832,1
hg,15910,1832,1
hg,51634,1832,1
hg,59488,1832,5
hg,15720,1832,2
hg,16762,1832,1
hg,276,1832,2
hg,21608,1832,1
hg,49051,1832,1
hg,36576,1832,1
hg,48266,1832,1
hg,54698,1792,1
mm,89862,1819,5
hg,1808,1798,2
mm,110556,1803,1
mm,121151,1803,1
hg,40720,1827,4
hg,12676,1827,1
mm,66445,1844,3
hg,64352,1831,1
hg,51172,1831,1
hg,30956,1831,1
hg,43906,1831,1
hg,19478,1831,1
hg,25304,1831,1
hg,24789,1831,1
hg,36848,1831,1
hg,26748,1831,1
hg,51452,1831,2
hg,25678,1831,1
hg,44250,1804,3
hg,7136,1804,6
hg,3298,1804,1
hg,45762,1804,3
hg,47272,1804,3
hg,58578,1804,1
hg,38304,1804,1
hg,46289,1804,1
hg,53742,1804,5
hg,29928,1845,2
hg,9944,1782,1
hg,28601,1781,1
hg,23436,1836,2
hg,5650,1786,2
hg,64894,1786,5
mm,70536,1890,1
mm,78990,1890,1
mm,80056,1890,1
mm,71238,1890,1
mm,93920,1890,2
mm,103172,1890,1
mm,87174,1890,1
mm,91786,1890,2
mm,84662,1890,1
mm,110962,1890,1
mm,66812,1890,1
mm,77186,1890,1
mm,96080,1890,1
mm,87698,1890,1
mm,119933,1928,1
hg,1988,1866,1
hg,16648,1866,1
hg,1698,1866,1
mm,69876,1866,1
hg,35296,1866,4
hg,47672,1866,1
hg,40490,1916,1
mm,78534,1871,1
hg,11371,1868,2
hg,54698,1868,4
hg,33606,1868,1
hg,62638,1896,1
hg,56508,1920,3
hg,32409,1920,2
hg,45938,1867,2
hg,58697,1867,1
hg,45684,1901,1
hg,56731,1901,2
hg,15104,1901,4
mm,111999,1927,4
hg,32622,1885,3
hg,59640,1885,1
hg,42118,1885,1
hg,65395,1885,2
hg,48718,1885,1
mm,114614,1885,1
mm,97192,1885,1
hg,57934,1885,3
hg,55098,1885,1
hg,16660,1885,1
hg,65386,1885,1
hg,45248,1885,1
hg,49429,1885,5
hg,42412,1885,2
hg,12096,1885,1
hg,11283,1885,1
hg,8944,1885,1
hg,49325,1885,6
hg,30650,1885,1
hg,30778,1885,1
hg,43184,1885,3
hg,22216,1885,1
mm,98222,1902,2
mm,85612,1902,1
mm,114830,1902,1
mm,74740,1902,1
mm,65601,1902,3
mm,104050,1902,1
mm,76276,1902,1
mm,72263,1902,1
mm,116924,1902,1
mm,107082,1902,1
hg,64264,1902,1
mm,81282,1902,2
mm,116240,1902,1
mm,75764,1902,1
mm,70150,1902,1
mm,109248,1902,5
mm,76772,1902,1
mm,116672,1902,1
mm,119933,1902,1
mm,84574,1902,1
mm,100658,1902,1
mm,87134,1902,1
mm,92834,1902,1
mm,70128,1902,1
mm,86604,1902,1
mm,114054,1902,1
mm,100700,1902,1
mm,81041,1902,1
mm,76778,1902,1
hg,39394,1898,1
hg,26004,1869,7
mm,85703,1912,2
mm,98620,1912,1
mm,83860,1912,1
mm,87077,1912,1
mm,67072,1912,1
mm,91720,1912,1
mm,92684,1912,1
mm,86130,1912,11
mm,76813,1912,1
mm,110509,1912,8
mm,82670,1912,1
mm,84181,1912,1
mm,111106,1912,2
mm,120899,1912,1
mm,119933,1912,10
mm,115567,1912,1
mm,97142,1912,2
mm,113114,1912,1
mm,72207,1912,1
mm,72878,1912,1
mm,79982,1912,1
mm,116818,1912,3
hg,6096,1897,1
hg,53727,1861,1
hg,65395,1926,2
hg,18228,1926,2
hg,20530,1919,5
hg,1988,1878,1
hg,53641,1878,1
hg,22744,1880,2
mm,113562,1915,1
hg,16232,1862,1
hg,5618,1862,1
hg,38195,1922,2
hg,7282,1921,1
hg,8968,1894,2
hg,4530,1860,1
hg,46238,1892,1
hg,1936,1874,8
mm,71239,1886,2
mm,101592,1886,1
mm,80702,1886,2
mm,70160,1886,1
mm,102567,1886,1
hg,35042,1886,1
hg,61956,1886,1
mm,105958,1886,1
mm,112592,1886,1
mm,105832,1886,1
mm,98276,1886,1
mm,121044,1886,1
mm,85010,1886,1
mm,89924,1923,1
mm,80113,1923,1
hg,4530,1924,1
hg,13550,1903,2
hg,27501,1903,2
hg,44493,1903,1
mm,108368,1903,1
hg,62594,1903,1
hg,2592,1903,2
hg,51650,1903,1
hg,48026,1903,1
hg,38286,1903,1
hg,13932,1903,1
hg,2418,1903,1
hg,48266,1859,1
hg,6507,1872,2
hg,34818,1872,1
hg,4095,1893,2
hg,25924,1914,1
mm,116684,1900,1
mm,69584,1900,1
hg,20697,1863,2
hg,40580,1863,1
hg,12483,1962,1
hg,12810,1962,2
hg,51394,1962,1
mm,100278,1997,1
hg,46187,1950,1
hg,38309,1989,2
hg,46612,1952,1
hg,16411,1952,1
hg,20686,1952,2
mm,78578,1952,3
hg,42535,1952,1
hg,15810,1952,2
hg,30320,1952,1
hg,51250,1952,4
mm,92024,1939,1
hg,64277,1936,2
hg,48220,1936,1
hg,22732,2000,2
hg,26562,1998,2
hg,46152,1998,3
hg,35076,1998,1
hg,18049,1998,1
hg,30420,1998,1
hg,13108,1998,1
hg,24368,1998,1
hg,12354,1998,1
hg,37435,1998,1
hg,42766,1998,1
hg,25018,1998,2
hg,19003,1998,1
hg,485,1998,1
hg,42558,1998,3
hg,34972,1998,1
hg,54542,1998,1
hg,47850,1998,1
hg,11572,1998,1
hg,57458,1998,1
hg,2726,1998,1
hg,12738,1998,1
hg,62568,1998,3
hg,63566,1998,6
hg,55790,1998,2
hg,5250,1998,1
hg,9298,1998,1
hg,47514,1998,1
hg,25064,1998,1
hg,12392,1998,1
hg,15506,1938,1
mm,76126,2012,1
hg,46346,2006,2
hg,5396,2006,1
hg,10592,2006,3
hg,27644,2006,1
hg,61780,2006,1
mm,101972,1999,2
mm,104678,1999,1
mm,121295,1999,1
mm,104842,1999,2
mm,112620,1999,5
mm,100710,1999,1
mm,99039,1999,4
mm,111320,1999,2
hg,41393,1999,1
mm,119418,1999,1
mm,120734,1999,3
mm,95720,1999,1
mm,68028,1999,1
mm,100808,1999,2
hg,15714,1964,1
mm,111120,1973,1
mm,97231,1973,1
mm,93916,1973,2
mm,116458,1973,1
mm,67828,1973,2
mm,116815,1973,1
mm,110150,1973,1
mm,97108,1973,1
mm,65720,1973,2
mm,113443,1973,3
mm,90815,1973,1
mm,102460,1973,1
mm,81610,1973,1
mm,80772,1973,1
mm,85942,1973,1
mm,88458,1973,1
hg,13180,1973,1
mm,113806,1973,1
mm,70063,1973,2
mm,69756,1973,1
mm,82534,1973,1
mm,77055,1973,2
mm,88487,1973,2
mm,112776,1973,2
mm,106332,1973,1
mm,110582,1973,1
mm,65852,1973,2
mm,81484,1973,2
mm,114788,1973,5
mm,73126,1973,3
mm,78524,1973,1
mm,70086,1973,1
mm,78374,1973,1
mm,96404,1973,1
hg,36139,1971,2
hg,45552,1976,3
hg,22788,2008,1
mm,87168,1992,1
mm,97483,1932,4
mm,102610,1932,1
hg,35496,2007,7
hg,29200,2007,2
hg,53258,2007,5
hg,20234,2007,4
hg,51402,1943,1
hg,38309,1943,3
hg,57731,1983,2
mm,121136,1966,3
hg,18420,2009,1
hg,40822,1951,1
hg,40726,1951,1
hg,12181,1951,1
hg,22315,1991,2
hg,64167,1993,1
hg,11274,1993,1
hg,2876,1944,6
hg,36090,1944,1
hg,3255,1944,1
hg,54190,1944,1
hg,37240,1944,4
hg,56414,1944,1
hg,48369,1944,2
hg,9678,1944,1
hg,48078,1944,1
hg,12398,1944,1
hg,6105,1944,1
hg,5101,1944,2
hg,16562,1944,1
hg,35862,1944,1
hg,47624,1944,1
hg,64580,1944,1
hg,43760,1944,1
hg,12322,1944,4
hg,38923,1944,3
mm,80308,1948,1
hg,8970,1954,1
mm,97660,1985,1
hg,2272,1961,2
hg,58130,1974,1
hg,1780,1947,1
mm,85490,1947,1
hg,64332,1972,1
hg,34992,1972,2
hg,62553,1937,1
hg,38305,1937,1
hg,26348,1937,3
hg,54208,1937,1
hg,34934,1937,1
hg,7086,1937,1
mm,83762,1937,1
hg,23470,1940,5
hg,25431,1940,2
hg,42092,1978,1
hg,56422,1978,1
hg,43469,1978,1
hg,25998,1978,1
hg,26925,1978,3
hg,15978,1978,1
hg,5015,1978,1
hg,32120,1978,1
mm,106274,1978,1
mm,102567,1958,1
mm,93512,1958,1
hg,32208,2004,1
hg,59826,2004,8
hg,13717,2004,1
mm,121024,2004,1
hg,20134,2004,2
hg,29750,2004,1
hg,19119,2042,3
hg,2698,2042,1
mm,78100,2022,2
hg,31454,2084,1
hg,43208,2084,1
hg,54295,2084,2
hg,48859,2045,1
