10492,8665,9,17,C12,2
51223,7495,7,16,C07,1
37992,3324,11,22,B02,1
38436,389,10,23,A02,1
35706,13785,13,21,E07,1
21544,1242,8,30,A06,1
46654,13455,12,21,E05,1
5612,746,9,17,A04,1
48616,10647,10,12,D07,1
35234,8200,11,21,C10,1
5763,2365,7,17,A11,2
54998,16700,6,24,G04,1
38734,4606,15,24,B07,1
40131,13980,14,21,E07,1
17478,8066,13,24,C09,1
53220,15702,7,19,F05,1
13514,14728,10,10,E10,2
36614,6227,12,27,C02,2
14560,13259,13,25,E05,1
48162,14832,13,25,E11,1
14774,9526,10,13,D03,2
41006,7563,7,31,C07,1
6706,5470,10,11,B11,1
14254,14559,13,21,E10,1
16872,8923,13,21,D01,1
434,3502,8,17,B03,1
37100,2922,14,25,B01,1
37844,3922,9,29,B05,1
48162,7686,4,27,C08,1
27522,13121,3,29,E04,1
24968,3006,3,11,B01,1
39407,12844,7,20,E03,1
19424,14869,16,34,E11,1
6710,3627,6,17,B03,1
1822,11717,8,17,D11,1
55048,3911,11,9,B05,1
18440,9069,3,11,D01,1
45022,14899,8,17,E11,1
5762,4410,13,31,B07,1
48830,11058,12,23,D08,1
48758,3168,10,17,B02,3
6122,13853,8,19,E07,1
23122,10046,4,25,D05,2
22279,16865,4,18,G05,1
16263,8963,4,27,D01,1
28892,3370,8,9,B02,1
5886,9029,10,16,D01,1
16616,9020,8,17,D01,1
6060,9062,4,28,D01,1
31122,16088,13,21,F09,1
4552,12706,12,33,E03,1
13514,9226,9,17,D02,2
31162,9237,13,25,D02,3
38602,4676,13,23,B08,1
37086,9145,12,21,D01,1
17714,10566,8,16,D07,1
26418,13857,16,14,E07,2
36882,12212,7,28,E01,1
13956,3859,11,13,B04,1
23026,18105,7,17,H07,1
10908,9579,12,25,D03,1
48758,4934,10,17,B09,1
44048,17064,10,10,G07,1
25746,13788,5,23,E07,1
20468,5036,15,19,B09,2
1158,13946,9,19,E07,1
19826,12349,11,22,E01,1
38244,14238,11,31,E08,2
31532,9367,15,19,D02,1
18610,11036,14,9,D08,1
44998,3756,8,17,B04,1
6386,11770,13,26,D11,1
19905,13913,8,21,E07,1
21324,5875,12,21,B12,1
41724,3201,11,21,B02,1
38244,8052,11,31,C09,3
32725,13994,10,26,E07,1
53220,5367,7,19,B11,1
35234,9606,8,17,D03,1
31274,4210,8,33,B06,1
19905,2065,8,21,A09,1
23122,11894,4,25,D12,1
18270,17983,12,23,H05,1
14472,10647,10,12,D07,1
38052,12507,8,17,E02,2
35233,8482,8,17,C11,1
27234,3279,11,19,B02,1
15932,15216,14,31,E12,1
31122,10325,13,21,D06,1
44756,10325,13,21,D06,2
55649,892,8,18,A04,3
46182,8416,13,25,C11,1
39486,9715,8,18,D03,1
21544,9556,8,30,D03,1
44998,8121,9,18,C10,1
28308,5704,14,25,B12,1
6760,14839,13,23,E11,3
28472,14732,7,9,E10,1
28348,10317,9,10,D06,3
26418,2945,16,14,B01,2
39980,5504,9,35,B11,1
51223,10692,7,16,D07,1
3294,4592,12,22,B07,2
36854,2844,5,29,A12,2
32844,13832,5,17,E07,1
52465,12619,13,24,E02,1
44952,7053,14,21,C05,2
55837,9417,11,22,D02,2
21666,14559,13,21,E10,1
55837,10509,11,22,D06,1
14560,2904,13,25,B01,1
54166,3825,12,36,B04,1
18666,10098,14,25,D05,1
18440,11489,3,11,D10,1
44064,9801,6,19,D04,1
48746,17534,7,18,H01,1
11020,8996,11,21,D01,1
54054,1143,6,17,A05,1
1890,10647,10,12,D07,1
55048,8739,5,16,C12,2
49829,5236,8,17,B10,1
37062,2831,6,17,A12,1
23026,2885,7,17,B01,6
9182,4218,6,12,B06,1
10826,5434,5,17,B11,1
6762,8674,10,13,C12,1
27760,6406,7,17,C03,1
26418,3975,16,14,B05,1
32725,1126,10,26,A05,1
22324,8573,11,22,C11,2
5763,501,7,17,A03,1
44086,7242,5,31,C06,1
8,14213,10,23,E08,1
55837,17245,6,9,G09,1
35172,12691,5,23,E03,1
27234,857,11,19,A04,1
10580,8335,5,9,C10,1
16198,389,10,23,A02,1
10038,6405,13,21,C03,1
38964,4432,13,28,B07,1
11370,2201,4,13,A10,1
21162,3024,9,19,B01,1
23122,3667,4,25,B04,1
13956,3342,11,13,B02,1
37664,10478,3,29,D06,1
41530,8106,8,16,C10,1
6432,3866,11,25,B04,1
48526,389,10,23,A02,1
49502,11395,12,20,D10,1
2506,17525,7,17,H01,2
44952,886,14,21,A04,1
18146,15003,9,14,E11,1
8843,6889,4,24,C05,1
2028,11949,14,25,D12,1
9258,2101,9,19,A09,1
1215,9537,7,18,D03,5
46384,6934,11,21,C05,2
48140,4585,12,26,B07,1
18070,16909,4,36,G06,1
55638,9015,13,22,D01,1
12764,2615,8,22,A12,1
1215,11937,7,18,D12,3
38374,11919,9,17,D12,1
13688,15206,11,26,E12,1
20452,10832,13,21,D08,3
5762,5449,16,34,B11,1
39756,11122,9,17,D09,1
22324,15248,11,22,E12,3
15486,9636,7,16,D03,1
38964,14575,13,28,E10,1
13514,4082,10,10,B05,2
12764,4157,8,22,B06,3
42814,1284,8,17,A06,1
51478,16014,14,25,F08,1
36614,18423,12,27,H10,1
27478,15168,3,30,E12,1
51278,7600,6,17,C07,1
36614,5745,12,27,B12,1
31548,8104,10,14,C10,1
53964,7998,10,18,C09,1
28312,15202,15,19,E12,1
43099,18114,13,23,H07,1
48162,15106,4,27,E12,1
46384,7944,11,21,C09,1
15522,10528,12,22,D06,2
31544,3401,10,22,B03,1
36020,1682,7,17,A08,1
54998,7931,6,24,C09,1
35233,2771,9,34,A12,1
51184,9188,11,18,D02,1
22324,162,11,22,A01,1
21324,13455,12,21,E05,1
10714,2134,12,24,A09,1
2276,2372,3,32,A11,1
49378,14312,13,21,E09,3
21312,10008,8,15,D04,1
20922,5100,12,22,B09,1
44282,6875,9,17,C05,1
10176,586,9,12,A03,1
17738,432,12,21,A02,1
20468,14442,15,19,E09,2
26062,8049,12,24,C09,1
41950,19,9,10,A01,1
106,13803,6,13,E07,1
38964,516,13,28,A03,1
37086,9994,12,21,D04,1
14800,7565,14,21,C07,1
568,8382,14,20,C11,1
45667,7600,6,17,C07,1
31122,10583,13,21,D07,1
53964,4032,10,18,B05,1
36978,14349,14,25,E09,1
22130,9123,14,21,D01,1
20194,5081,11,31,B09,4
50757,9085,6,25,D01,1
55837,9550,11,30,D03,6
35233,8219,8,17,C10,1
10568,2480,3,12,A11,1
4524,5385,5,21,B11,1
31162,6663,13,25,C04,1
20922,10325,13,21,D06,1
5922,7516,15,19,C07,1
31959,11974,11,21,D12,1
43637,10514,10,34,D06,1
10956,15021,8,15,E11,1
10062,8229,11,23,C10,1
27396,8027,6,31,C09,1
35234,13816,7,18,E07,1
14598,10508,11,31,D06,1
5762,2885,7,17,B01,1
29028,785,6,16,A04,1
40131,7285,14,21,C06,3
48758,10869,10,17,D08,3
55837,2544,11,22,A11,1
55048,17221,5,16,G09,1
36858,2140,12,15,A09,1
29896,7028,10,23,C05,1
6706,11706,10,11,D11,1
5762,5722,16,34,B12,1
44998,12255,8,17,E01,1
6762,11839,12,21,D11,1
2514,12890,11,22,E03,1
6432,6605,11,25,C03,1
10492,7894,9,17,C09,2
54166,1849,12,36,A08,1
18666,9592,11,32,D03,1
6674,14832,13,25,E11,2
20404,7236,7,16,C06,1
8183,8574,7,27,C11,1
6710,14013,6,17,E07,1
22032,14832,13,25,E11,1
4610,8853,12,26,C12,1
1212,8069,12,22,C09,1
5762,4165,13,21,B06,1
17603,14421,7,16,E09,1
32562,9464,7,14,D02,1
3004,8893,5,14,D01,1
5763,4692,5,17,B08,1
53358,5682,10,13,B12,1
12524,9352,13,17,D02,1
3294,14755,12,22,E10,1
24968,14685,3,11,E10,1
16895,5826,4,21,B12,1
49583,14512,12,23,E09,1
5762,232,13,21,A02,1
35234,12021,11,24,D12,1
2506,1682,7,17,A08,1
25742,10236,7,9,D05,1
33697,13258,4,15,E05,1
34662,9774,4,36,D04,1
20922,14499,12,22,E09,1
551,13230,5,21,E05,1
18610,5870,14,9,B12,1
53896,11786,14,23,D11,1
10446,7652,13,21,C08,1
17518,2006,11,14,A09,1
21314,11660,14,25,D11,1
8362,10500,10,10,D06,1
45334,11149,10,31,D09,1
6758,10647,10,12,D07,1
12452,9091,14,23,D01,1
5763,5706,5,17,B12,1
16172,3249,4,29,B02,2
17756,6163,13,25,C02,1
26418,1259,16,14,A06,1
26062,1868,12,24,A08,1
25574,6581,6,30,C03,1
13514,11286,10,10,D09,1
1979,3571,5,33,B03,1
38244,11295,11,31,D09,3
29078,3468,6,16,B03,1
26188,11386,13,25,D10,1
14310,1704,13,25,A08,1
6692,11618,7,17,D11,1
48480,9818,10,20,D04,1
20922,421,8,18,A02,1
19428,8109,7,21,C10,1
2596,13785,13,21,E07,1
31122,12167,13,21,E01,1
22324,1872,11,22,A08,1
38052,2451,8,17,A11,2
29649,11618,7,17,D11,1
46182,2114,4,18,A09,1
23026,1682,7,17,A08,1
20468,10981,15,19,D08,2
55102,9995,13,24,D04,1
16172,15564,4,29,F03,1
36644,12446,13,25,E02,1
44998,13882,8,17,E07,1
6432,9443,11,25,D02,1
46384,13035,11,21,E04,2
6214,12901,11,27,E03,1
35243,13986,11,22,E07,1
53944,10524,13,24,D06,1
23122,2352,4,25,A11,1
1010,11369,13,21,D10,1
30324,1437,4,13,A07,1
11128,3010,13,26,B01,1
22590,14734,12,24,E10,1
49378,6144,13,21,C02,3
13514,17628,9,17,H02,1
30934,2148,12,26,A09,1
25788,9174,5,29,D01,1
10128,12195,13,23,E01,2
4770,3312,10,10,B02,1
53654,8787,3,27,C12,1
51380,1015,11,21,A05,1
54078,2006,11,14,A09,1
27234,15207,11,19,E12,1
13514,13976,10,10,E07,2
33776,11907,13,21,D12,1
35233,4492,8,17,B07,1
45992,11154,5,17,D09,1
1248,11001,6,23,D08,5
28650,2041,9,12,A09,1
1440,5908,15,29,B12,1
2506,3914,7,17,B05,1
38052,11717,8,17,D11,2
2506,12427,7,17,E02,1
14976,7444,4,22,C07,1
21544,18122,8,30,H07,1
28444,505,6,19,A03,2
47152,4050,11,26,B05,1
536,4252,5,16,B06,1
35154,12905,12,21,E03,4
6410,10453,6,21,D06,1
12008,9892,4,14,D04,1
35234,10142,8,17,D05,1
38964,752,13,28,A04,1
21140,2389,13,23,A11,1
7726,232,13,21,A02,1
36614,9597,12,27,D03,2
1010,9213,13,21,D02,1
36978,11949,14,25,D12,1
20254,15521,8,27,F03,1
43099,2389,13,23,A11,1
244,5108,6,17,B09,1
55837,9258,11,30,D02,1
10038,13785,13,21,E07,1
34996,15070,13,21,E12,1
25902,8728,11,32,C12,1
5763,11408,5,17,D10,2
42374,14991,11,31,E11,1
53964,5515,10,18,B11,1
31122,17369,13,21,G11,1
5828,13034,16,14,E04,1
55048,11198,5,16,D09,1
3212,3596,12,24,B03,1
54180,14832,13,25,E11,1
54224,1853,10,33,A08,3
39584,6367,5,29,C02,1
30244,9324,11,23,D02,1
38798,10483,5,33,D06,1
23026,9214,7,17,D02,3
20194,12348,11,31,E01,4
28934,2823,6,20,A12,1
37401,10500,10,10,D06,1
25752,6486,5,16,C03,1
40304,8996,11,21,D01,2
666,8574,7,27,C11,1
20452,10059,13,21,D05,3
35716,9883,6,10,D04,1
8588,9159,11,25,D01,1
45230,9188,11,18,D02,1
36614,10406,12,27,D06,1
5762,3679,13,21,B04,1
54998,8978,6,24,D01,1
53964,12288,10,18,E01,1
23038,13720,12,22,E06,1
10492,9433,11,17,D02,1
4530,14751,12,21,E10,1
12426,5142,7,21,B10,1
10908,1748,12,25,A08,1
3004,13754,5,14,E07,1
12272,3502,8,17,B03,1
20452,9795,13,21,D04,4
18270,2169,12,23,A09,1
32278,4686,4,27,B08,1
55650,9313,8,17,D02,1
26286,3010,13,26,B01,1
34324,10342,12,33,D06,1
25672,9504,13,21,D03,1
17603,2993,7,16,B01,1
46048,11651,7,23,D11,1
28444,13241,6,19,E05,3
1215,5420,7,18,B11,2
54220,7893,9,29,C09,2
7632,11919,9,17,D12,1
9258,3066,12,26,B01,1
53363,405,15,27,A02,1
26288,14755,12,22,E10,1
26272,5873,12,26,B12,1
20452,16182,13,21,F10,1
21282,5447,6,16,B11,1
28444,1686,6,19,A08,24
20450,11844,12,22,D11,1
37328,12730,14,25,E03,1
20922,10756,8,18,D07,1
55837,10099,11,30,D05,4
37062,8866,6,17,C12,1
13514,12982,9,17,E04,3
53220,18387,7,19,H10,1
20452,3913,13,21,B05,2
37328,6445,14,25,C03,1
45992,8970,5,17,D01,1
1010,2623,13,21,A12,1
35233,7408,14,25,C07,1
39407,4302,7,20,B06,1
18440,12551,3,11,E02,1
10674,10363,4,27,D06,1
32840,1704,13,25,A08,2
33406,10147,4,20,D05,1
7182,8674,10,13,C12,1
12764,18488,8,22,H11,1
38049,8906,15,18,D01,1
17738,5800,5,31,B12,1
31482,3407,13,21,B03,2
13460,8225,9,12,C10,1
5018,3466,8,31,B03,1
28348,14554,9,10,E10,1
43099,14337,13,23,E09,2
16172,9913,4,29,D04,1
33406,13337,4,20,E05,1
36978,5704,14,25,B12,1
55868,8908,4,25,D01,1
35234,7365,7,17,C07,1
230,9344,8,21,D02,1
23122,18487,4,25,H11,1
18440,4774,3,11,B08,1
4770,9816,13,25,D04,1
46052,10478,3,29,D06,1
35233,9739,6,17,D03,1
23026,5393,7,17,B11,2
39486,9983,8,18,D04,1
35233,5453,12,25,B11,3
29028,4702,6,16,B08,1
3212,11023,12,24,D08,1
48162,13276,4,27,E05,1
44404,9808,9,29,D04,1
55134,9518,9,17,D03,1
20922,11314,12,22,D09,1
28934,6808,6,20,C04,1
44998,3220,8,17,B02,4
44586,1949,7,17,A09,1
49478,10959,7,16,D08,1
10128,15824,13,23,F06,1
44466,9020,8,17,D01,2
25820,10584,7,17,D07,1
35714,4274,12,9,B06,1
32278,4450,4,27,B07,1
53220,14534,7,19,E10,1
25692,18649,15,33,H12,1
10338,7398,12,20,C07,1
46994,4648,7,17,B08,1
3712,3408,7,17,B03,1
2514,12105,12,21,D12,1
54054,14013,6,17,E07,1
21544,8440,8,30,C11,1
10714,11292,12,24,D09,1
19903,10984,11,26,D08,1
9506,5592,12,21,B11,1
28444,16438,6,19,G01,1
39584,2844,5,29,A12,1
15196,279,7,28,A02,3
32725,18182,10,26,H07,1
55700,9998,12,22,D04,1
55837,8170,11,30,C10,2
47708,7834,5,9,C08,1
49378,232,13,21,A02,3
44756,16916,13,21,G06,1
51202,9158,6,17,D01,1
37328,5704,14,25,B12,1
35233,8340,6,17,C10,1
40482,8996,11,21,D01,1
6420,4145,8,16,B06,1
43420,1132,12,21,A05,1
15196,1487,7,28,A07,1
29062,14613,6,16,E10,1
6748,3922,9,29,B05,1
10859,2884,13,21,B01,1
25902,7572,11,22,C07,1
1215,18406,7,18,H10,1
45568,14832,13,25,E11,1
2258,2604,8,16,A12,1
48746,11937,7,18,D12,1
32725,9988,10,26,D04,2
16172,7990,4,29,C09,1
48552,8956,12,20,D01,1
1248,14460,6,23,E09,2
37254,5255,11,24,B10,1
5762,3731,16,34,B04,1
3294,688,12,22,A03,1
22324,9417,11,22,D02,1
2028,1889,6,20,A08,1
19905,14928,8,21,E11,1
53214,13169,12,22,E04,1
47152,10196,11,26,D05,1
33762,13604,13,22,E06,1
1215,14586,7,18,E10,3
45074,3922,9,29,B05,1
6132,5165,9,29,B10,1
27234,13394,11,19,E05,1
35233,7959,13,22,C09,1
46384,11974,11,21,D12,2
54218,2908,13,20,B01,2
48746,15098,7,18,E12,1
35234,13446,10,34,E05,1
31596,10647,10,12,D07,1
17814,14392,8,17,E09,1
45667,11053,6,17,D08,1
5762,9450,6,18,D02,1
3212,11821,12,24,D11,1
25570,1168,15,17,A06,1
31162,17376,13,25,G11,1
38881,13464,13,27,E05,1
20452,13785,13,21,E07,4
39206,10428,3,30,D06,1
28472,15242,7,9,E12,1
20194,9129,11,31,D01,3
45667,14013,6,17,E07,1
39552,1989,14,25,A09,1
38052,11201,8,17,D09,4
12728,8668,5,12,C12,1
54224,17255,10,33,G09,1
55048,11444,5,16,D10,1
41199,6860,11,9,C05,1
36230,12890,11,22,E03,1
13412,10608,7,18,D07,1
6921,12184,12,33,E01,1
26303,4115,6,17,B05,1
12962,9779,7,22,D04,1
5882,13310,11,21,E05,1
38260,5024,3,31,B09,1
34527,15276,12,23,E12,1
20196,3348,7,34,B02,1
51540,3010,13,26,B01,1
222,5425,3,26,B11,1
11268,14689,13,26,E10,1
14254,9302,5,27,D02,2
3318,3474,3,20,B03,1
20922,6346,12,22,C02,2
34883,1396,13,27,A06,1
55718,9980,11,31,D04,1
15650,1889,6,20,A08,1
16272,7104,8,25,C05,1
18270,11326,12,23,D09,1
19045,1389,13,24,A06,1
19905,13634,8,21,E06,1
51286,10417,13,16,D06,1
14506,12441,12,33,E02,1
35233,5449,16,34,B11,1
20196,8339,7,34,C10,1
18270,10273,12,23,D05,1
22324,13152,11,22,E04,3
32880,2710,8,17,A12,1
27234,2096,11,19,A09,1
45390,8572,11,31,C11,1
15486,2479,7,16,A11,1
82,2884,13,21,B01,1
38098,8219,8,17,C10,1
25820,7653,7,17,C08,1
20694,3517,11,20,B03,1
40794,5592,12,21,B11,1
6517,9277,11,36,D02,1
45992,3453,5,17,B03,1
5763,1135,6,20,A05,1
10062,13893,11,23,E07,1
2527,1222,13,23,A06,1
55649,15490,8,18,F02,1
4520,11677,4,30,D11,1
8392,10149,4,14,D05,1
55837,11794,5,33,D11,1
46994,7885,7,17,C09,1
17018,7082,7,34,C05,1
25552,1889,6,20,A08,1
6748,11677,4,30,D11,1
55102,5876,13,24,B12,1
29990,2681,8,19,A12,1
20468,13388,15,19,E05,2
48776,10508,11,31,D06,1
10062,2720,11,23,A12,2
35226,3066,12,26,B01,1
5844,9443,11,25,D02,1
31988,12896,10,34,E03,1
29869,1503,12,25,A07,1
49354,5862,6,30,B12,1
49583,10009,12,23,D04,1
15156,10478,3,29,D06,1
31414,12688,13,21,E03,1
10176,94,9,12,A01,1
20194,11540,11,31,D10,3
6732,10486,10,32,D06,1
16172,13633,4,29,E06,1
22074,12785,8,17,E03,1
26786,10845,9,17,D08,1
6706,11191,10,11,D09,1
10956,4853,8,15,B08,1
53358,13256,10,13,E05,3
5762,4417,13,21,B07,1
48162,3447,4,27,B03,1
32794,10923,10,29,D08,1
53964,116,10,18,A01,1
22222,5255,11,24,B10,1
44998,16948,8,17,G06,1
2514,4838,12,21,B08,1
55134,3144,9,17,B02,1
55837,13126,5,33,E04,1
28804,8674,10,13,C12,1
22088,13263,4,24,E05,1
53363,660,15,27,A03,2
1198,14755,12,22,E10,1
53363,14725,15,27,E10,1
50020,12900,14,9,E03,1
46384,14621,11,21,E10,3
19524,3662,16,12,B04,1
35234,1190,11,34,A06,1
36826,8695,11,30,C12,1
31482,1948,13,21,A09,2
20468,2091,15,19,A09,2
26284,2885,7,17,B01,1
22014,9452,6,33,D02,1
28444,15907,6,19,F07,1
29062,9276,6,16,D02,1
34446,7563,7,31,C07,1
29107,370,13,26,A02,1
32725,14489,10,26,E09,1
266,14078,7,11,E08,1
54224,1107,10,33,A05,1
14306,10500,10,10,D06,1
45224,2174,6,18,A09,1
1940,9065,5,31,D01,1
16949,3156,10,20,B02,1
39482,9704,10,10,D03,1
10492,18575,10,27,H12,1
15522,14499,12,22,E09,1
10492,1925,10,27,A09,1
54998,3461,6,24,B03,1
5763,5875,12,21,B12,1
18666,10366,14,25,D06,1
12386,7807,10,10,C08,1
6930,5720,4,30,B12,1
42152,4404,7,21,B07,1
49502,3941,12,20,B05,1
39486,5323,8,18,B10,1
10568,12820,3,12,E03,1
31990,10500,10,10,D06,1
536,3500,5,16,B03,1
20196,10533,7,34,D06,1
46798,979,13,23,A05,1
36768,10414,8,17,D06,1
28036,485,9,33,A03,1
536,6716,5,16,C04,1
37086,6342,12,21,C02,1
1739,7563,7,31,C07,1
33648,12828,3,31,E03,1
20077,5998,5,16,C01,1
568,947,14,20,A05,3
3038,12255,8,17,E01,1
20084,7439,11,21,C07,1
44198,14766,12,23,E10,1
376,7076,6,20,C05,1
44998,1693,9,29,A08,1
34878,13326,13,22,E05,1
252,10717,11,19,D07,1
38622,5480,8,29,B11,1
20922,13169,12,22,E04,2
14734,1514,5,27,A07,1
25758,6998,8,20,C05,1
9924,14749,12,26,E10,1
38964,7902,13,28,C09,1
9610,5887,6,17,B12,1
6760,12195,13,23,E01,2
42280,917,12,17,A04,1
5921,10288,8,9,D05,1
12380,5009,11,24,B09,1
10583,5206,6,16,B10,1
45876,11796,6,23,D11,1
5762,9981,11,22,D04,1
251,14962,9,34,E11,1
6762,10965,10,19,D08,1
5762,5661,13,21,B12,1
38098,13332,8,17,E05,1
20404,3251,7,16,B02,3
25902,5850,4,17,B12,1
31122,12971,13,21,E04,1
551,11612,5,21,D11,7
40364,10516,11,11,D06,1
10908,10640,12,25,D07,1
39834,9214,7,17,D02,1
7410,13724,13,27,E06,1
47726,9015,13,22,D01,1
2057,8347,13,29,C10,1
35046,11405,14,25,D10,1
20922,10244,8,18,D05,1
22372,2820,12,21,A12,1
13514,12437,9,17,E02,2
20468,10463,15,19,D06,1
5763,3719,5,17,B04,1
33697,1703,4,15,A08,1
29962,11106,11,34,D09,2
32725,12899,10,26,E03,1
28444,8928,6,19,D01,3
44952,2538,14,21,A11,1
2506,3135,7,17,B02,2
22950,12165,11,9,E01,1
53964,1069,10,18,A05,1
48758,2918,10,17,B01,2
39486,11297,8,18,D09,1
5763,7137,7,17,C06,3
43756,7210,5,16,C06,1
36102,5108,6,17,B09,1
51223,13364,7,16,E05,1
13514,11814,10,10,D11,2
32103,13786,7,17,E07,1
36486,7026,11,16,C05,1
20326,12349,11,22,E01,1
1762,9060,10,18,D01,1
20468,13936,15,19,E07,2
3294,8676,13,25,C12,1
16172,12026,4,29,D12,1
6500,9816,13,25,D04,1
8166,17651,5,16,H02,1
2506,6863,7,17,C05,1
20746,12795,11,23,E03,1
15977,10404,5,27,D06,1
12642,5687,10,20,B12,1
29028,10634,6,16,D07,1
37062,8076,6,17,C09,1
36332,5960,9,20,C01,1
42374,7571,11,31,C07,1
31122,17897,13,21,H05,1
9008,12831,6,21,E03,1
48162,14595,4,27,E10,1
50274,12623,12,22,E02,1
17818,13517,9,18,E06,1
25902,12606,11,22,E02,1
38018,13858,11,21,E07,1
22324,17683,11,22,H02,1
32844,9552,5,17,D03,1
36332,14101,9,20,E08,2
46401,13583,15,25,E06,1
55837,14459,5,33,E09,1
15486,13086,7,16,E04,2
5763,8656,7,17,C12,4
19310,5704,14,25,B12,1
55837,3324,11,22,B02,1
14254,5834,6,23,B12,1
48162,15728,4,27,F05,1
3712,11618,7,17,D11,1
18302,13807,10,13,E07,1
49378,15070,13,21,E12,3
17818,7076,6,20,C05,1
20402,4254,8,17,B06,1
28348,19,9,10,A01,1
6132,11378,9,29,D10,1
12524,8866,6,17,C12,1
28308,3716,14,25,B04,1
2,9239,10,20,D02,1
13956,11315,11,13,D09,1
31162,6425,13,25,C03,3
44586,5662,7,17,B12,7
47722,6103,6,18,C01,1
10780,13785,13,21,E07,1
44894,10126,6,15,D05,1
16816,15065,9,10,E12,1
14734,5469,5,27,B11,1
34926,9577,8,19,D03,1
48758,7172,10,17,C06,1
37830,12663,8,16,E03,1
15522,5100,12,22,B09,1
48184,11705,5,27,D11,1
3638,7962,5,16,C09,1
46389,5776,6,32,B12,1
12892,11541,11,22,D10,1
45876,13676,6,23,E06,1
42814,1773,8,17,A08,1
13271,3010,13,26,B01,1
36644,10854,13,25,D08,3
35247,11618,7,17,D11,1
20452,11907,13,21,D12,2
15814,10617,4,27,D07,1
16172,8769,4,29,C12,1
29096,18462,11,22,H10,1
14930,389,10,23,A02,1
6760,7164,13,23,C06,2
27798,377,11,26,A02,1
39440,14934,12,31,E11,1
9384,3188,6,16,B02,1
6762,11041,12,21,D08,1
2328,323,8,17,A02,1
5828,8995,16,14,D01,1
46182,12189,13,25,E01,1
31959,14131,11,21,E08,1
13138,5720,4,30,B12,1
3212,14235,12,24,E08,1
17818,7269,6,23,C06,1
18610,1383,14,9,A06,1
45876,13128,6,23,E04,1
6432,3080,11,25,B01,10
55837,13675,5,33,E06,1
1336,2183,13,18,A09,1
22634,9072,13,26,D01,1
54998,1491,6,24,A07,1
2468,5447,6,16,B11,1
26062,10505,12,24,D06,1
17018,3626,7,34,B03,1
20452,8394,13,21,C11,2
31122,15519,13,21,F03,1
21504,9060,10,18,D01,1
28554,13848,6,16,E07,1
17714,13211,8,16,E05,2
2422,11952,5,17,D12,1
10176,12003,9,12,D12,2
17818,13459,6,20,E05,1
3022,2888,14,14,B01,1
5762,6144,13,21,C02,1
6706,5372,8,16,B11,1
6432,5606,11,25,B11,3
53363,11528,15,27,D10,1
35233,2946,11,21,B01,1
38244,12092,11,31,D12,2
222,13002,3,26,E04,2
1580,13161,11,27,E04,1
45422,14992,11,22,E11,1
55134,1694,9,17,A08,1
28444,2369,6,19,A11,1
28844,13713,12,26,E06,1
3584,9736,13,27,D03,1
43099,17533,13,23,H01,1
6706,3747,10,11,B04,1
38844,5674,9,29,B12,1
28986,3349,6,17,B02,1
23026,16917,7,17,G06,1
46208,12115,11,25,D12,1
53220,4396,7,19,B07,1
48162,9254,4,27,D02,1
21072,6224,16,10,C02,1
35060,4908,8,12,B09,1
18610,427,14,9,A02,3
6358,14751,12,21,E10,1
14254,16211,5,27,F10,1
26288,5597,12,22,B11,1
1106,4857,6,18,B08,1
49378,9504,13,21,D03,3
44586,10833,7,17,D08,1
55684,10204,9,34,D05,1
28308,3450,14,25,B03,1
44998,6488,8,17,C03,1
5762,8384,13,31,C11,1
5670,5082,11,22,B09,1
32844,2101,9,19,A09,1
17714,2604,8,16,A12,1
22324,10754,11,22,D07,2
17818,12178,9,29,E01,2
32800,3079,6,17,B01,1
35247,11408,5,17,D10,1
38449,11792,10,23,D11,1
35233,12996,13,23,E04,2
23238,6959,5,11,C05,1
23026,7137,7,17,C06,1
551,5151,5,21,B10,1
12940,4138,11,18,B06,1
40072,14506,6,17,E09,1
16816,11610,9,10,D11,1
222,10613,3,26,D07,1
36978,8966,14,25,D01,1
37562,12742,6,24,E03,1
31572,12212,7,28,E01,1
40374,685,13,24,A03,10
4770,11814,10,10,D11,1
53790,5592,12,21,B11,1
41667,8340,6,17,C10,1
6760,11647,13,23,D11,2
12450,13392,11,26,E05,1
20922,5571,14,21,B11,1
10128,14839,13,23,E11,2
31162,2904,13,25,B01,11
21544,10881,8,30,D08,1
31162,15312,13,25,F01,1
15522,1392,12,22,A06,1
17818,4176,9,29,B06,2
1979,8026,5,33,C09,1
55110,9439,13,27,D02,1
53220,4622,7,19,B08,2
2514,1885,12,21,A08,1
49880,3922,9,29,B05,1
31482,9504,13,21,D03,3
36332,1477,9,20,A07,1
44616,4115,6,17,B05,1
26154,6593,12,21,C03,1
34324,1963,12,33,A09,1
11156,13858,11,21,E07,1
26062,668,12,24,A03,1
1248,4065,6,23,B05,2
33697,10600,4,15,D07,1
34120,648,5,33,A03,1
1260,13897,11,20,E07,1
9866,8659,14,14,C12,1
45422,2807,11,22,A12,1
3004,10797,5,14,D08,1
44998,16462,8,17,G01,1
43916,8674,10,13,C12,1
2566,9158,6,17,D01,1
6762,10026,7,14,D04,1
53964,8514,10,18,C11,1
36098,1260,11,21,A06,1
43420,14000,12,21,E07,1
551,7880,5,21,C09,1
35714,10647,10,12,D07,1
1866,5850,4,17,B12,2
27515,14832,13,25,E11,1
20196,9441,7,34,D02,1
25902,16246,11,22,F10,1
31482,13236,13,21,E05,2
39580,13630,9,35,E06,1
1446,9816,13,25,D04,1
35308,10069,9,29,D05,1
